"filename", "language", "Ignore", "TypeScript", "JSON", "JSON with Comments", "YAML", "Markdown", "Shell Script", "Docker", "TypeScript JSX", "PostCSS", "HTML", "PowerShell", "JavaScript", "MS SQL", "Rust", "WebAssembly Text Format", "XML", "comment", "blank", "total"
"c:\Users\chris\Desktop\sandbox\src\components\Dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 701
"c:\Users\chris\Desktop\sandbox\src\components\DesktopUpdateNotice.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\chris\Desktop\sandbox\src\components\EmptyState.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\chris\Desktop\sandbox\src\components\ExecutionInspector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 427
"c:\Users\chris\Desktop\sandbox\src\components\HistoryView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 436
"c:\Users\chris\Desktop\sandbox\src\components\InstalledPluginsView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 428
"c:\Users\chris\Desktop\sandbox\src\components\MarketplaceView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 409
"c:\Users\chris\Desktop\sandbox\src\components\NodeInspector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 1893
"c:\Users\chris\Desktop\sandbox\src\components\PendingApprovalsView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 80
"c:\Users\chris\Desktop\sandbox\src\components\PluginsHub.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 56
"c:\Users\chris\Desktop\sandbox\src\components\SettingsView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 860
"c:\Users\chris\Desktop\sandbox\src\components\Sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 282
"c:\Users\chris\Desktop\sandbox\src\components\Status.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\chris\Desktop\sandbox\src\components\WorkflowEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1591, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1595
"c:\Users\chris\Desktop\sandbox\src\components\WorkflowNodeCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\chris\Desktop\sandbox\src\components\ui\AsyncErrorBoundary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\chris\Desktop\sandbox\src\components\ui\Dialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\chris\Desktop\sandbox\src\components\ui\Dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 192
"c:\Users\chris\Desktop\sandbox\src\components\ui\States.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\chris\Desktop\sandbox\src\components\ui\Toast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\chris\Desktop\sandbox\src\components\ui\Tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\chris\Desktop\sandbox\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\chris\Desktop\sandbox\src\marketplace.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\chris\Desktop\sandbox\src\plugins.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\chris\Desktop\sandbox\src\preferences.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 39, 260
"c:\Users\chris\Desktop\sandbox\src\preferences.test.ts", "TypeScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"c:\Users\chris\Desktop\sandbox\src\preferences.ts", "TypeScript", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 164
"c:\Users\chris\Desktop\sandbox\src\previewApi.ts", "TypeScript", 0, 1185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1187
"c:\Users\chris\Desktop\sandbox\src\public_domains.test.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\chris\Desktop\sandbox\src\qol.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1286, 0, 0, 0, 0, 0, 0, 0, 7, 13, 1306
"c:\Users\chris\Desktop\sandbox\src\release_compatibility.test.ts", "TypeScript", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 153
"c:\Users\chris\Desktop\sandbox\src\store.ts", "TypeScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 83
"c:\Users\chris\Desktop\sandbox\src\styles.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\chris\Desktop\sandbox\src\test\setup.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\chris\Desktop\sandbox\src\types.ts", "TypeScript", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 70
"c:\Users\chris\Desktop\sandbox\src\updates.test.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\chris\Desktop\sandbox\src\updates.ts", "TypeScript", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 78
"c:\Users\chris\Desktop\sandbox\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\chris\Desktop\sandbox\tsconfig.app.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\chris\Desktop\sandbox\tsconfig.json", "JSON with Comments", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\chris\Desktop\sandbox\tsconfig.node.json", "JSON", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\chris\Desktop\sandbox\vite.config.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"Total", "-", 18, 13587, 30421, 200, 589, 2125, 171, 82, 14042, 8935, 25, 17, 66, 2104, 18025, 4139, 19, 80, 4916, 99561
